P,T,C,G,D,S,bodySegment,skill,Mark,w,r2,peak,nt,n,r2_alpha
4,2,3,12,2,2,1,3,R_HM1,0.469772860176877,0.559743080497888,3.75,0.813397830548226,12,0.951513167201562
4,2,3,12,2,2,2,3,STRN,0.466521081088962,0.580445167711578,4.46153846153846,0.835599756444084,13,0.684404550763038
4,2,3,12,2,2,2,3,LFHD,0.410906551805817,0.613138328689839,4.54545454545455,0.729911249700168,11,0.890967136885654
4,2,3,12,2,2,2,3,L_IAS,0.462203004986,0.539514313999584,4.33333333333333,0.734681911462914,12,0.9172261924794
4,2,3,12,2,2,2,3,R_IAS,0.438929711687474,0.55744847613624,4.8,0.724186455584872,10,0.739327825088487
4,2,3,12,2,2,3,3,L_TH1,0.465792742020462,0.605576672052425,4.27272727272727,0.615415367394259,11,0.85207287179419
4,2,3,12,2,2,3,3,R_TH1,0.472890733869136,0.566031087006734,4.36363636363636,0.701287279123691,11,0.79345992581284
4,2,3,12,2,2,3,3,L_SK1,0.483778490189323,0.573849421502037,3.21052631578947,1.08545109475536,19,0.756432135779512
4,2,3,12,2,2,3,3,R_SK1,0.429010749885261,0.640073160525962,3.44444444444444,1.01456073487736,18,0.823007068608199
4,2,3,12,2,2,3,3,R_FM2,0.644863227130245,0.405712613078713,2.63636363636364,0.729911249700168,11,0.718904220001105
1,2,3,6,2,2,1,4,RUA1,0.410476636448699,0.64947331747085,2.3,0.792202318229716,10,0.94912989184298
1,2,3,6,2,2,2,4,STRN,0.464356628382786,0.547506801905797,2.54545454545455,1.04598141584443,11,0.682111552263094
4,2,3,13,1,1,1,3,RUA1,0.369582898176575,0.680381125013116,5,0.730529673255142,29,0.922288078127381
4,2,3,13,1,1,1,3,LUA1,0.401128280233515,0.638855936421367,4.6,0.682277251760136,30,0.945027195222527
4,2,3,13,1,1,1,3,LF1,0.509615042043375,0.48424536734108,5.91304347826087,0.529988283352861,23,0.943718816153316
4,2,3,13,1,1,1,3,RF1,0.442150336096363,0.556682422095475,5.46428571428571,0.684450109249818,28,0.864560511769043
4,2,3,13,1,1,1,3,L_HM1,0.489638450433056,0.536984541134651,6.17241379310345,0.676582866614763,29,0.885072984341968
4,2,3,13,1,1,1,3,R_HM1,0.435738799941992,0.591858903619405,5.71428571428571,0.814821558630736,28,0.93152284571805
4,2,3,13,1,1,2,3,STRN,0.52989083996234,0.457665088547466,4.66666666666667,0.990202198869351,42,0.638069809615598
4,2,3,13,1,1,2,3,LFHD,0.382452437325771,0.643322182344659,3.41935483870968,0.700220849094284,31,0.943733592706902
4,2,3,13,1,1,2,3,L_IAS,0.468995129613266,0.538245543906026,4.15625,0.827043882010197,32,0.595714124566671
4,2,3,13,1,1,2,3,R_IAS,0.406811203235903,0.639432700908007,4.71875,0.794451019664967,32,0.900234206685206
4,2,3,13,1,1,3,3,L_TH1,0.435543998293458,0.59826356531868,4.64516129032258,0.77592040034772,31,0.892470332086697
4,2,3,13,1,1,3,3,R_TH1,0.43225416140266,0.597783629450819,4.16129032258065,0.733865094095811,31,0.921469372195346
4,2,3,13,1,1,3,3,L_SK1,0.452759064567625,0.602320934108704,3.375,0.782228696285506,32,0.858281089554297
4,2,3,13,1,1,3,3,R_SK1,0.462059114495141,0.569005240663023,5.09677419354839,0.679193195968329,31,0.91659107497694
4,2,3,13,1,2,1,3,RUA1,0.378544693669745,0.65250576998546,4.45945945945946,0.921097770154374,37,0.906557689325071
4,2,3,13,1,2,1,3,LUA1,0.417842860587506,0.610657181635505,4.67741935483871,0.651701433076966,31,0.939853727308811
4,2,3,13,1,2,1,3,LF1,0.423857833804948,0.599136452299949,6.04166666666667,0.511720983419097,24,0.940129829667877
4,2,3,13,1,2,1,3,RF1,0.454208224632449,0.544874096316261,4.96875,0.748391938250429,32,0.950830606774232
4,2,3,13,1,2,1,3,L_HM1,0.459982463809183,0.544248411399647,5.5,0.663190394511149,30,0.879210331911723
4,2,3,13,1,2,1,3,R_HM1,0.48906322918215,0.510379833819611,6.875,0.629416809605489,24,0.897322773165773
4,2,3,13,1,2,2,3,STRN,0.460467964475381,0.532067799986769,5.32432432432432,1.01071809373696,37,0.707841700079948
4,2,3,13,1,2,2,3,LFHD,0.387774699382282,0.649224351795354,3.61290322580645,0.738859071543186,31,0.901375084726901
4,2,3,13,1,2,2,3,L_IAS,0.434803594731495,0.581770231829499,5.4,0.663190394511149,30,0.883283398604621
4,2,3,13,1,2,2,3,R_IAS,0.437133469016938,0.590160717979964,4.05405405405405,0.891224328960178,37,0.914743323156876
4,2,3,13,1,2,3,3,L_TH1,0.420108441291209,0.584589571895599,4.8,0.829865229110512,35,0.900706944554985
4,2,3,13,1,2,3,3,R_TH1,0.381851973333306,0.67030498809581,3.76190476190476,0.973731928448909,42,0.914787871845446
4,2,3,13,1,2,3,3,L_SK1,0.47738664170185,0.596332006451231,3.30555555555556,0.791461787688203,36,0.859516245168238
4,2,3,13,1,2,3,3,R_SK1,0.422089065621597,0.633904293318473,4.62162162162162,0.771730564183394,37,0.816231412336242
4,2,3,13,1,2,3,3,L_FM2,0.582551388071909,0.462853500992468,2.33333333333333,0.416199733180865,18,0.857057550805611
4,2,3,13,2,1,1,3,RUA1,0.385095043440413,0.6622038627021,4,0.793200201246178,36,0.93921159358213
4,2,3,13,2,1,1,3,LUA1,0.478458301264768,0.519659583196165,5.68965517241379,0.672924248429599,29,0.886076979178313
4,2,3,13,2,1,1,3,LF1,0.460029706648964,0.54393140568216,6.30769230769231,0.599496289151461,26,0.926723982910015
4,2,3,13,2,1,1,3,RF1,0.416464114534812,0.611685493538316,3.9375,0.720894287704632,32,0.964824586533393
4,2,3,13,2,1,1,3,L_HM1,0.432889149211059,0.579747729223708,5.7741935483871,0.726048021932338,31,0.948071245141688
4,2,3,13,2,1,1,3,R_HM1,0.464355632725159,0.556333605200759,5.40625,0.728687739463601,32,0.892609453328013
4,2,3,13,2,1,2,3,STRN,0.532938251901487,0.445515397454366,4.41860465116279,0.98161243550177,43,0.631752106164278
4,2,3,13,2,1,2,3,LFHD,0.37243816496798,0.689427321317138,3.54054054054054,0.908253080666874,37,0.923905909419398
4,2,3,13,2,1,2,3,L_IAS,0.470789389232346,0.546738507374674,4.23076923076923,0.967187346497691,39,0.895829210387107
4,2,3,13,2,1,2,3,R_IAS,0.433877793674907,0.577070327886436,3.56410256410256,0.900043762112728,39,0.900200880443779
4,2,3,13,2,1,3,3,L_TH1,0.385925870735237,0.693936505777448,3.41860465116279,0.955513434262432,43,0.947721795987844
4,2,3,13,2,1,3,3,R_TH1,0.416706586727869,0.618815305247389,3.475,0.94768373389063,40,0.877669827786076
4,2,3,13,2,1,3,3,L_SK1,0.401234230709305,0.635322078946353,4.25,0.762026394210302,36,0.91031913188603
4,2,3,13,2,1,3,3,R_SK1,0.48184440001414,0.550336893023808,3.45945945945946,0.800408559029249,37,0.830417255532269
4,2,3,13,2,1,3,3,L_FM2,0.490271594612385,0.536672044468109,2,0.522760764140074,13,0.720601512465454
4,2,3,13,2,1,3,3,R_FM2,0.750417358170527,0.290021840459449,3.36363636363636,0.289066210696305,11,0.862026898362039
4,2,3,13,2,2,1,3,RUA1,0.394528638780686,0.63524860745946,3.76470588235294,0.756475015596386,34,0.930083411816769
4,2,3,13,2,2,1,3,LUA1,0.436558657536003,0.583631655358231,4.35135135135135,0.888785124501854,37,0.933724347018722
4,2,3,13,2,2,1,3,LF1,0.454943124517598,0.55745186920294,5.33333333333333,0.698118371536093,30,0.937869991901459
4,2,3,13,2,2,1,3,RF1,0.417785840415435,0.615817137253664,3.88888888888889,0.582899355051254,27,0.957942059196533
4,2,3,13,2,2,1,3,L_HM1,0.485178701589291,0.527910250359355,5.75,0.867544759949823,36,0.934542865893066
4,2,3,13,2,2,1,3,R_HM1,0.489270253623827,0.521203056484751,6.53846153846154,0.555856733071923,26,0.914803826372983
4,2,3,13,2,2,2,3,STRN,0.52251257404719,0.486278216456619,4.29166666666667,1.2171142661649,48,0.750875533113827
4,2,3,13,2,2,2,3,LFHD,0.391785891993823,0.646872525054047,3.23684210526316,0.883122963069665,38,0.911744047254358
4,2,3,13,2,2,2,3,L_IAS,0.451639732640515,0.563900998693047,4.36111111111111,0.90156612308511,36,0.893466047672262
4,2,3,13,2,2,2,3,R_IAS,0.425480685697748,0.628154580012504,3.28947368421053,0.841222968471469,38,0.947815293549651
4,2,3,13,2,2,3,3,L_TH1,0.372265201147065,0.692840333181213,3.97435897435897,0.909155504092213,39,0.886371040785457
4,2,3,13,2,2,3,3,R_TH1,0.403708601423523,0.657998821562446,3.13636363636364,0.965897427922744,44,0.910813438963121
4,2,3,13,2,2,3,3,L_SK1,0.412326292693777,0.621534246365851,4.60526315789474,0.79609989736572,38,0.881450835462589
4,2,3,13,2,2,3,3,R_SK1,0.444427681917803,0.594211605588772,3.23255813953488,0.918576804652754,43,0.870644830527067
4,2,3,13,2,2,3,3,L_FM2,0.530922608782807,0.489310214622127,2.58333333333333,0.336811495039343,12,0.685501493580383
4,2,3,13,2,2,3,3,R_FM2,0.630477373978643,0.448206558320599,3.81818181818182,0.295058003918763,11,0.908764772101628
4,3,1,6,1,1,2,3,STRN,0.573367370071305,0.376760644024691,2.5,1.88556998556999,18,0.39651851253827
4,3,1,6,1,1,3,3,R_SK1,0.478650268415571,0.618646578930527,1.92307692307692,1.16233766233766,13,0.691250733369755
4,3,1,6,2,1,1,3,RUA1,0.458052964024281,0.597570835426895,5.5,0.784190476190476,10,0.763090470648785
4,3,1,6,2,1,1,3,LF1,0.436229231784655,0.612158268495541,3.54545454545455,0.697402597402597,11,0.751065358318099
4,3,1,6,2,1,1,3,L_HM1,0.438909889623532,0.597317441962405,4.27272727272727,0.790389610389611,11,0.453796001631208
4,3,1,6,2,1,2,3,STRN,0.493892529505589,0.514092839520506,2.95238095238095,1.25827664399093,21,0.435615557098803
4,3,1,6,2,1,2,3,LFHD,0.395104674090491,0.638500358173072,3,1.09862433862434,18,0.762353227987646
4,3,1,6,2,1,2,3,L_IAS,0.436639224622025,0.635714280722421,2.85,1.21038095238095,20,0.743141913992543
4,3,1,6,2,1,2,3,R_IAS,0.447735799489046,0.582141375656631,2.26666666666667,0.875111111111111,15,0.343375554710547
4,3,1,6,2,1,3,3,L_TH1,0.425128950193707,0.607887612497886,3.75,0.71031746031746,12,0.657673417915199
4,3,1,6,2,1,3,3,R_TH1,0.446911453235978,0.60156817226041,2.83333333333333,1.04179894179894,18,0.54982088580433
4,3,1,6,2,1,3,3,L_SK1,0.449325966909661,0.611195720678448,2.53846153846154,0.773699633699634,13,0.700081494396377
4,3,1,6,2,1,3,3,R_SK1,0.425863233246684,0.676929961121833,2.18181818181818,0.697402597402597,11,0.501417864438567
4,3,1,8,1,1,1,3,RUA1,0.377416197714826,0.672340409206019,4.17647058823529,1.09914737171464,17,0.841794294270519
4,3,1,8,1,1,1,3,LUA1,0.317787352160265,0.756281397479917,3.63157894736842,0.83311170212766,19,0.877026985565506
4,3,1,8,1,1,1,3,LF1,0.39270611898034,0.658088212133839,3.63157894736842,0.770471724524076,19,0.953311363340909
4,3,1,8,1,1,1,3,RF1,0.424093221094238,0.640575094094333,3.78947368421053,0.808055711086226,19,0.713252739522313
4,3,1,8,1,1,1,3,L_HM1,0.459685953577452,0.623139564351339,4.25,0.797406914893617,20,0.918338735294381
4,3,1,8,1,1,1,3,R_HM1,0.46029150532839,0.550798040029238,4.5625,0.654587765957447,16,0.905593073242922
4,3,1,8,1,1,2,3,STRN,0.376640703237424,0.697236868601067,2.94736842105263,0.808055711086226,19,0.680548298637438
4,3,1,8,1,1,2,3,LFHD,0.390864235193283,0.682160586197769,2.5,0.984586557059961,22,0.942681109030498
4,3,1,8,1,1,2,3,L_IAS,0.416695843681024,0.623317835726618,3.38888888888889,0.727319739952719,18,0.876362133670073
4,3,1,8,1,1,2,3,R_IAS,0.417650952890158,0.647930841610683,2.84210526315789,0.770471724524076,19,0.768056715538018
4,3,1,8,1,1,3,3,L_TH1,0.370554379018098,0.685433816713639,3.05,0.868816489361702,20,0.845067547036409
4,3,1,8,1,1,3,3,R_TH1,0.425914046359895,0.629103909045259,3.05555555555556,0.753767730496454,18,0.912422400852816
4,3,1,8,1,1,3,3,L_SK1,0.470104209884655,0.569001704039106,3.05555555555556,0.806663711583924,18,0.865684419165218
4,3,1,8,1,1,3,3,R_SK1,0.582954132331113,0.40820230965393,3.36842105263158,0.90827967525196,19,0.80774550269805
4,3,1,8,1,1,3,3,L_FM2,0.635230858532203,0.46826033037232,3,0.806663711583924,18,0.672468380158922
4,3,1,8,2,1,1,3,RUA1,0.470861386156161,0.573293672859747,2.38461538461538,0.823367065317387,13,0.929413653880148
4,3,1,8,2,1,1,3,LUA1,0.429256650218257,0.621232865586824,3.14285714285714,1.15271389144434,14,0.938376002008815
4,3,1,8,2,1,1,3,LF1,0.421337760592274,0.613265475107065,4.33333333333333,0.686139221097823,12,0.858654219513129
4,3,1,8,2,1,1,3,RF1,0.428603040083403,0.635495697769434,2.33333333333333,0.8508126341613,12,0.927240395681491
4,3,1,8,2,1,1,3,L_HM1,0.501796807925035,0.491310709951874,5.3,0.592824287028519,10,0.880665179490223
4,3,1,8,2,1,1,3,R_HM1,0.517205836100809,0.486934409078728,4.45454545454545,0.673663962532408,11,0.954251787638684
4,3,1,8,2,1,2,3,STRN,0.475170072649705,0.554041717475722,3.17647058823529,1.13334054873099,17,0.840628931360302
4,3,1,8,2,1,2,3,LFHD,0.487568744931209,0.48317041762431,3.2,0.9770622508433,15,0.906788595519444
4,3,1,8,2,1,2,3,L_IAS,0.448281259749549,0.568961128206899,3.64285714285714,0.870416611906952,14,0.880196054014073
4,3,1,8,2,1,2,3,R_IAS,0.445077994777346,0.590777948990599,2.70588235294118,0.958980464310839,17,0.910030992160891
4,3,1,8,2,1,3,3,L_TH1,0.432564533345753,0.59456972366466,3.2,0.724563017479301,10,0.914127924874748
4,3,1,8,2,1,3,3,R_TH1,0.401325670626612,0.640054253080044,2.47368421052632,1.08337771752288,19,0.930220729887899
4,3,1,8,2,1,3,3,L_SK1,0.485382474402986,0.500171055539689,3.9375,0.885119595216191,16,0.853613928012246
4,3,1,8,2,1,3,3,R_SK1,0.543065020808854,0.430407107970344,3.4375,0.96745630174793,16,0.826207138854603
4,3,1,8,2,1,3,3,R_FM2,0.668346896319329,0.411452959695166,2.35714285714286,0.893941385201735,14,0.764287571619731
1,2,3,9,1,2,1,4,RF1,0.38722205597125,0.6671096195682,1.63636363636364,1.25850228907783,11,0.797678659384438
1,2,3,9,1,2,1,4,R_HM1,0.456093042308283,0.581740273809236,1.45454545454545,1.43410725964683,11,0.738175087926101
1,2,3,9,1,2,2,4,R_IAS,0.360878544168272,0.701464099863264,1.75,1.34142685851319,12,0.469640115387537
1,2,3,9,1,2,3,4,R_TH1,0.588076949478213,0.422405364445542,1.71428571428571,1.93165467625899,14,0.741481007154708
1,2,3,9,1,2,3,4,R_SK1,0.464845117044801,0.605792003726527,1.81818181818182,2.60480706344016,22,0.600553233127281
1,2,3,9,1,2,3,4,R_FM2,0.417752017906287,0.64569114242062,1.47368421052632,2.18581976524044,19,0.545862542967374
4,3,1,9,2,1,3,3,L_SK1,0.378950068369737,0.681616121645169,2,2.45547547082074,11,0.705781754297701
4,3,1,9,2,1,3,3,L_FM2,0.449058572753829,0.590108838850633,1.18181818181818,2.37223901418275,11,0.540831462945455
4,3,1,10,1,1,1,3,RUA1,0.38524172267699,0.702714973460163,2.86666666666667,0.980696364567332,15,0.909518501570072
4,3,1,10,1,1,1,3,LUA1,0.372218030018354,0.71543249045352,4,0.6415770609319,12,0.868641650285439
4,3,1,10,1,1,1,3,LF1,0.459987468774491,0.564845596755158,3.28571428571429,0.667763879745446,14,0.903360069566345
4,3,1,10,1,1,1,3,RF1,0.371021209882347,0.70773472517089,2.46666666666667,0.925704045058884,15,0.917967225969591
4,3,1,10,1,1,1,3,L_HM1,0.433967114898186,0.608724614477869,3.78571428571429,0.667763879745446,14,0.934214957283095
4,3,1,10,1,1,1,3,R_HM1,0.376444736329244,0.676161870276632,3.93333333333333,0.907373271889401,15,0.928511718256879
4,3,1,10,1,1,2,3,STRN,0.409159897233146,0.629078463045866,5.27272727272727,0.66240748498813,11,0.593400507974423
4,3,1,10,1,1,2,3,LFHD,0.453422564136274,0.627019503756143,3.58333333333333,0.71031746031746,12,0.89705112854174
4,3,1,10,1,1,2,3,L_IAS,0.403161695148724,0.634775237829483,3.66666666666667,0.907373271889401,15,0.929202980014384
4,3,1,10,1,1,2,3,R_IAS,0.427280999256624,0.591971098890855,3,0.925704045058884,15,0.865466616965047
4,3,1,10,1,1,3,3,L_TH1,0.443510499035455,0.567751144312856,5.28571428571429,0.667763879745446,14,0.878962573414491
4,3,1,10,1,1,3,3,R_TH1,0.451793932149385,0.559991472917538,3.33333333333333,0.852380952380952,15,0.886096027419591
4,3,1,10,1,1,3,3,L_SK1,0.457500221852305,0.568231339284375,3.6,0.852380952380952,15,0.780078945059974
4,3,1,10,1,1,3,3,R_SK1,0.413768418862814,0.629565565313461,3.75,1.05860215053763,20,0.737782490975095
4,3,1,10,1,1,3,3,L_FM2,0.636669635956817,0.415960436830518,3.46153846153846,0.645102209618339,13,0.647326994939452
4,3,1,10,2,1,1,3,RUA1,0.372577950872673,0.673233216635661,3.35714285714286,0.867204968944099,14,0.914514674055764
4,3,1,10,2,1,1,3,LF1,0.420161386555868,0.610401631227875,3.69230769230769,0.874046822742475,13,0.939946172603849
4,3,1,10,2,1,1,3,RF1,0.512367899693981,0.467108938539355,2.69230769230769,0.730367892976589,13,0.828755608037012
4,3,1,10,2,1,1,3,L_HM1,0.490969557753933,0.473057397804853,5.09090909090909,0.608458498023715,11,0.903874898153238
4,3,1,10,2,1,1,3,R_HM1,0.536755039545585,0.393915153110002,4.45454545454545,0.580158102766798,11,0.882017938924318
4,3,1,10,2,1,2,3,STRN,0.475613892418369,0.540897539357465,3.30434782608696,1.42793950850662,23,0.786431497970369
4,3,1,10,2,1,2,3,LFHD,0.430606891945042,0.615904766575702,3,0.96504347826087,15,0.910961992782537
4,3,1,10,2,1,2,3,L_IAS,0.371212842960404,0.676503654560191,3.33333333333333,0.96504347826087,15,0.921535065127055
4,3,1,10,2,1,2,3,R_IAS,0.424722188304006,0.578522766181535,3.17647058823529,0.924757033248082,17,0.919519923419485
4,3,1,10,2,1,3,3,L_TH1,0.461956672371033,0.56307293321074,3.71428571428571,0.778260869565217,14,0.928558637296958
4,3,1,10,2,1,3,3,R_TH1,0.466533498498263,0.514465524539385,2.73684210526316,1.05679633867277,19,0.933354024983957
4,3,1,10,2,1,3,3,L_SK1,0.430906212950668,0.593090485089284,3.47619047619048,1.14886128364389,21,0.781902315764213
4,3,1,10,2,1,3,3,R_SK1,0.508518856016338,0.472587863695235,3.4375,0.856086956521739,16,0.854210305641298
4,3,1,10,2,1,3,3,R_FM2,0.731448100639674,0.364247878376966,3.5,0.867204968944099,14,0.751651227889211
4,3,1,11,1,1,1,3,LUA1,0.364269202896035,0.708017045061577,2.84615384615385,0.959131777313595,13,0.889602058452376
4,3,1,11,1,1,1,3,L_HM1,0.512872047414528,0.481480052720941,2.33333333333333,1.33844942935852,18,0.935480065770149
4,3,1,11,1,1,2,3,STRN,0.452755093653044,0.576632254350935,2.92307692307692,1.12169648533285,13,0.498108890583713
4,3,1,11,1,1,2,3,LFHD,0.399524211048961,0.693652649621775,2.6,0.7185360094451,10,0.892514018334157
4,3,1,11,1,1,2,3,L_IAS,0.444043859818338,0.564447447515361,4.45454545454545,0.941397445529677,11,0.830143774747626
4,3,1,11,1,1,3,3,L_TH1,0.497721932937911,0.540805079767784,4.61538461538461,0.926618835709745,13,0.920815049633607
4,3,1,11,1,1,3,3,R_TH1,0.371506960198416,0.687889999044322,2.07692307692308,0.959131777313595,13,0.748100482002214
4,3,1,11,1,1,3,3,L_SK1,0.541065446745955,0.456169877552486,3.57142857142857,1.17743295665374,14,0.84730781802078
4,3,1,11,1,1,3,3,R_SK1,0.398629070575886,0.646693746064264,1.8,1.75407319952774,20,0.454784760956471
4,3,1,11,1,1,3,3,L_FM2,0.586265260219269,0.531229658164472,2.53333333333333,1.25391578118851,15,0.948864899989771
4,3,1,11,1,1,3,3,R_FM2,0.430345446047428,0.654729456364008,1.33333333333333,1.9301849665486,15,0.266462324256777
4,3,1,11,2,1,1,3,RUA1,0.421196391806732,0.595744536609999,3.46153846153846,0.738718625262161,13,0.522873854605322
4,3,1,11,2,1,1,3,LUA1,0.458655831309251,0.559505985158342,2.29411764705882,0.898287547208857,17,0.770297354764077
4,3,1,11,2,1,1,3,LF1,0.324558264857201,0.749575310126785,2.11111111111111,1.17199257304798,18,0.86047372458211
4,3,1,11,2,1,1,3,RF1,0.43106682478574,0.60012202678765,3.2,0.871122837877455,15,0.823806009457176
4,3,1,11,2,1,1,3,L_HM1,0.413042249161015,0.654693093993778,2.10526315789474,1.03573577743832,19,0.835810122510799
4,3,1,11,2,1,1,3,R_HM1,0.402189680903583,0.661988171928607,2.94736842105263,1.06887932231634,19,0.789841760829973
4,3,1,11,2,1,2,3,STRN,0.367880311960926,0.676160661745202,3.07692307692308,0.71449834246668,13,0.694216173545641
4,3,1,11,2,1,2,3,LFHD,0.411503196166351,0.619616081444847,2.71428571428571,0.877120241236336,14,0.838203065590797
4,3,1,11,2,1,2,3,L_IAS,0.492923066649747,0.493116490949338,2.65217391304348,1.21154066766089,23,0.615756395518825
4,3,1,11,2,1,2,3,R_IAS,0.462992070396457,0.541231149844768,2.66666666666667,0.871122837877455,15,0.716814998904495
4,3,1,11,2,1,3,3,L_TH1,0.494393466009183,0.524408149025295,1.85714285714286,1.38689952674122,21,0.372387306920174
4,3,1,11,2,1,3,3,R_TH1,0.50435329943429,0.537946877895655,2.72222222222222,1.06703801426757,18,0.868858012895818
4,3,1,11,2,1,3,3,L_SK1,0.460626945305077,0.55909707125501,1.66666666666667,2.14202713147304,33,0.539388395272828
4,3,1,11,2,1,3,3,R_SK1,0.403348140492722,0.641308004674407,2.35294117647059,1.0464586890165,17,0.820039547904028
4,3,1,11,2,1,3,3,L_FM2,0.467944003451257,0.608773935589987,1.21739130434783,2.10137279645138,23,0.498849064829036
4,3,1,11,2,1,3,3,R_FM2,0.558999078123408,0.457722782519458,2.76190476190476,1.11701637559157,21,0.815726522024011
4,3,1,12,1,1,1,3,RUA1,0.361631275708725,0.686582285927039,2.41176470588235,1.04206742938139,17,0.952201717939471
4,3,1,12,1,1,1,3,LUA1,0.388216277338416,0.638696039572403,4.69230769230769,0.675426982655898,13,0.884988150851178
4,3,1,12,1,1,1,3,LF1,0.41778754049603,0.637834744671719,3.21428571428571,0.726210966314237,14,0.921013157903463
4,3,1,12,1,1,1,3,RF1,0.463011470593335,0.524976519942035,2.90909090909091,0.574166797058363,11,0.953072725242453
4,3,1,12,1,1,1,3,L_HM1,0.403492213845088,0.664591674176942,3.21428571428571,0.770223752151463,14,0.919357644821412
4,3,1,12,1,1,1,3,R_HM1,0.457891370033246,0.592061397712843,3.64285714285714,0.770223752151463,14,0.921967199845363
4,3,1,12,1,1,2,3,STRN,0.52351427328792,0.445097245807067,4.27777777777778,1.04408108624976,18,0.740732752543296
4,3,1,12,1,1,2,3,LFHD,0.392375895570601,0.629617322290716,3.41666666666667,0.795897877223179,12,0.925827284831484
4,3,1,12,1,1,2,3,L_IAS,0.457926098964062,0.542807234854922,5.08333333333333,0.641853126792886,12,0.866387612408886
4,3,1,12,1,1,2,3,R_IAS,0.457625084286949,0.54852819663796,3.84615384615385,0.699126175029789,13,0.921458052501649
4,3,1,12,1,1,3,3,L_TH1,0.461717417234567,0.536554165618837,3.82352941176471,0.915207046674091,17,0.681663749959041
4,3,1,12,1,1,3,3,R_TH1,0.419986124830677,0.61642232268643,3.66666666666667,0.641853126792886,12,0.966757655890141
4,3,1,12,1,1,3,3,L_SK1,0.497251726311258,0.574559350122232,3.42105263157895,1.04588277923725,19,0.877035059830042
4,3,1,12,1,1,3,3,R_SK1,0.536387623324819,0.515631794055823,3.1875,0.943524096385542,16,0.809760767140895
4,3,1,12,1,1,3,3,L_FM2,0.622939307487978,0.434001849066859,3.16666666666667,0.99273283610633,18,0.792867448859548
4,3,1,12,2,1,1,3,R_HM1,0.483377038456289,0.527040076898671,4,0.689522342064715,11,0.959598924687465
4,3,1,12,2,1,2,3,STRN,0.46168611785129,0.575062067620602,3.04761904761905,1.38853017666577,21,0.712272386712218
4,3,1,12,2,1,2,3,LFHD,0.406431774492706,0.612317835096446,2.86666666666667,1.00006277463905,15,0.797381833575336
4,3,1,12,2,1,2,3,L_IAS,0.339167351173868,0.739154328446875,4.63636363636364,0.904040404040404,11,0.925005806917632
4,3,1,12,2,1,2,3,R_IAS,0.543862273384122,0.466683785148481,3.57142857142857,0.939063761097659,14,0.936793906538887
4,3,1,12,2,1,3,3,L_TH1,0.350378630022755,0.720415068193949,3.6,0.640489642184557,10,0.957905473319555
4,3,1,12,2,1,3,3,R_TH1,0.471366465563337,0.549215709137236,4.07692307692308,0.868680283934521,13,0.953603750439271
4,3,1,12,2,1,3,3,L_SK1,0.458184641204919,0.548288204711369,3.22222222222222,1.03002720234359,18,0.672824766933565
4,3,1,12,2,1,3,3,R_SK1,0.510562575820358,0.508365290496405,2.84210526315789,1.14436515016354,19,0.891958959534461
4,3,1,12,2,1,3,3,L_FM2,0.511098961474536,0.508796300974371,2,0.97758945386064,10,0.857289534373853
4,3,1,12,2,1,3,3,R_FM2,0.706445525325927,0.36703152379784,2.38461538461538,0.842749529190207,13,0.852800685469148
4,3,1,13,1,1,1,3,RUA1,0.419284962185339,0.630075120536233,3.76666666666667,0.822118906734291,30,0.941084592617875
4,3,1,13,1,1,1,3,LUA1,0.413609997920844,0.617789554453386,3.80645161290323,0.793158454448777,31,0.914528648512592
4,3,1,13,1,1,1,3,LF1,0.472753340301152,0.564189735571299,3.82608695652174,0.641423793597707,23,0.932192041168434
4,3,1,13,1,1,1,3,RF1,0.498951616335105,0.50182967442615,4.2962962962963,0.753749099902946,27,0.906476436448222
4,3,1,13,1,1,1,3,L_HM1,0.442694420171157,0.591473913812197,4.69230769230769,0.727453020352429,26,0.923204566206809
4,3,1,13,1,1,1,3,R_HM1,0.591933646439785,0.462731426205267,5.73913043478261,0.634845088022346,23,0.860990301967401
4,3,1,13,1,1,2,3,STRN,0.53777210217774,0.436377016810349,4.5,1.10297192685857,38,0.87606782583861
4,3,1,13,1,1,2,3,LFHD,0.420644668935323,0.609146492762342,3.04,0.735367709213863,25,0.916941870444189
4,3,1,13,1,1,2,3,L_IAS,0.435348082027127,0.579862275840673,4,0.806118284898126,29,0.900763762479841
4,3,1,13,1,1,2,3,R_IAS,0.430463034210607,0.583188615387205,3.875,0.90313292476754,32,0.90746452753435
4,3,1,13,1,1,3,3,L_TH1,0.426549240972571,0.622855154290676,4.12903225806452,0.998159408829384,31,0.888775041479609
4,3,1,13,1,1,3,3,R_TH1,0.386976003947773,0.663487356719308,3.39393939393939,0.928494582340736,33,0.949132170325879
4,3,1,13,1,1,3,3,L_SK1,0.429282103610267,0.640342223409483,2.8,0.992162782272672,35,0.902066328477059
4,3,1,13,1,1,3,3,R_SK1,0.419321547809949,0.607163481932596,4.4375,0.851120033812341,32,0.792433716628974
4,3,1,13,1,1,3,3,L_FM2,0.698311117899295,0.433677042449614,2.15789473684211,0.593295368599012,19,0.807276638143105
4,3,1,13,2,1,1,3,RUA1,0.400338119242695,0.631203442790083,3.3125,0.855822354441139,32,0.938873290820855
4,3,1,13,2,1,1,3,LUA1,0.372132794351311,0.674611587430689,4.13333333333333,0.8875194786797,30,0.931892007318425
